Trading_date,option_code,K,P,Trading_volume,Maturity_date,T,S,q,r,Rt,Rt2,sigma2,EWMA_sigma,estimated_sigma,spot_price_using_estimation,gap
2017/5/15,10000876,2.35,0.0062,54240,2017-05-24T00:00:00Z,0.024657534,2.374,0.02030313,0.015,0.001688,3.00E-06,2.70E-05,0.083183,0.102783,0.006205793,0
2017/5/16,10000876,2.35,0.0035,49889,2017-05-24T00:00:00Z,0.021917808,2.379,0.02030313,0.015,0.002106,4.00E-06,2.60E-05,0.081064,0.094364,0.003504914,0
2017/5/17,10000876,2.35,0.0062,36888,2017-05-24T00:00:00Z,0.019178082,2.358,0.02030313,0.015,-0.008827,7.80E-05,2.90E-05,0.085763,0.073663,0.006193595,0
2017/5/18,10000876,2.35,0.0073,62898,2017-05-24T00:00:00Z,0.016438356,2.35,0.02030313,0.015,-0.003393,1.20E-05,2.80E-05,0.08419,0.05989,0.00729958,0
2017/5/19,10000876,2.35,0.006,35010,2017-05-24T00:00:00Z,0.01369863,2.355,0.02030313,0.015,0.002128,5.00E-06,2.70E-05,0.082044,0.074544,0.005997816,0
2017/5/22,10000803,2.35,0.015,49042,2017-06-28T00:00:00Z,0.101369863,2.373,0.02030313,0.015,0.007643,5.80E-05,2.90E-05,0.084915,0.081215,0.014994185,0
2017/5/23,10000803,2.35,0.0106,76347,2017-06-28T00:00:00Z,0.098630137,2.403,0.02030313,0.015,0.012642,0.00016,3.60E-05,0.095888,0.099388,0.010618774,0
2017/5/24,10000804,2.4,0.0302,59905,2017-06-28T00:00:00Z,0.095890411,2.399,0.02030313,0.015,-0.001665,3.00E-06,3.40E-05,0.093192,0.098292,0.030207707,0
2017/5/25,10000804,2.4,0.0127,128933,2017-06-28T00:00:00Z,0.093150685,2.47,0.02030313,0.015,0.029596,0.000876,8.50E-05,0.146312,0.126412,0.012679275,0
2017/5/26,10000804,2.4,0.0091,60866,2017-06-28T00:00:00Z,0.090410959,2.466,0.02030313,0.015,-0.001619,3.00E-06,8.00E-05,0.141995,0.107795,0.009098119,0
2017/5/31,10000805,2.45,0.0216,67260,2017-06-28T00:00:00Z,0.076712329,2.475,0.02030313,0.015,0.00365,1.30E-05,7.60E-05,0.138399,0.118399,0.021597838,0
2017/6/1,10000805,2.45,0.0166,50490,2017-06-28T00:00:00Z,0.073972603,2.49,0.02030313,0.015,0.006061,3.70E-05,7.40E-05,0.136236,0.121136,0.016590069,0
2017/6/2,10000805,2.45,0.021,44244,2017-06-28T00:00:00Z,0.071232877,2.47,0.02030313,0.015,-0.008032,6.50E-05,7.30E-05,0.135728,0.112928,0.020989316,0
2017/6/5,10000805,2.45,0.0313,66689,2017-06-28T00:00:00Z,0.063013699,2.442,0.02030313,0.015,-0.011336,0.000129,7.60E-05,0.13878,0.10898,0.03129949,0
2017/6/6,10000805,2.45,0.0235,58982,2017-06-28T00:00:00Z,0.060273973,2.457,0.02030313,0.015,0.006143,3.80E-05,7.40E-05,0.136655,0.110255,0.023476981,0
2017/6/7,10000805,2.45,0.0186,62413,2017-06-28T00:00:00Z,0.057534247,2.48,0.02030313,0.015,0.009361,8.80E-05,7.50E-05,0.137402,0.131702,0.01858727,0
2017/6/8,10000805,2.45,0.0128,47885,2017-06-28T00:00:00Z,0.054794521,2.501,0.02030313,0.015,0.008468,7.20E-05,7.50E-05,0.137225,0.137725,0.012801687,0
2017/6/9,10000806,2.5,0.0264,64953,2017-06-28T00:00:00Z,0.052054795,2.517,0.02030313,0.015,0.006397,4.10E-05,7.30E-05,0.13535,0.14875,0.026404859,0
2017/6/12,10000806,2.5,0.0283,64433,2017-06-28T00:00:00Z,0.043835616,2.514,0.02030313,0.015,-0.001192,1.00E-06,6.80E-05,0.131308,0.165408,0.02831699,0
2017/6/13,10000806,2.5,0.0256,63503,2017-06-28T00:00:00Z,0.04109589,2.512,0.02030313,0.015,-0.000796,1.00E-06,6.40E-05,0.127346,0.153046,0.025607062,0
2017/6/14,10000806,2.5,0.0384,80840,2017-06-28T00:00:00Z,0.038356164,2.482,0.02030313,0.015,-0.011943,0.000143,6.90E-05,0.131911,0.145011,0.03840948,0
2017/6/15,10000806,2.5,0.0447,62606,2017-06-28T00:00:00Z,0.035616438,2.465,0.02030313,0.015,-0.006849,4.70E-05,6.80E-05,0.130636,0.121536,0.044691469,0
2017/6/16,10000806,2.5,0.0487,43977,2017-06-28T00:00:00Z,0.032876712,2.46,0.02030313,0.015,-0.002028,4.00E-06,6.40E-05,0.126902,0.128802,0.048705507,0
2017/6/19,10000806,2.5,0.0223,74466,2017-06-28T00:00:00Z,0.024657534,2.497,0.02030313,0.015,0.015041,0.000226,7.40E-05,0.136229,0.131629,0.022298317,0
2017/6/20,10000806,2.5,0.0303,64023,2017-06-28T00:00:00Z,0.021917808,2.483,0.02030313,0.015,-0.005607,3.10E-05,7.10E-05,0.133866,0.139466,0.030303825,0
2017/6/21,10000806,2.5,0.0141,93561,2017-06-28T00:00:00Z,0.019178082,2.509,0.02030313,0.015,0.010471,0.00011,7.30E-05,0.136025,0.131025,0.014086577,0
2017/6/22,10000806,2.5,0.0076,100298,2017-06-28T00:00:00Z,0.016438356,2.524,0.02030313,0.015,0.005978,3.60E-05,7.10E-05,0.133914,0.131414,0.007589345,0
2017/6/23,10000814,2.55,0.019,78787,2017-06-28T00:00:00Z,0.01369863,2.543,0.02030313,0.015,0.007528,5.70E-05,7.00E-05,0.133093,0.127293,0.018993873,0
2017/6/26,10000814,2.55,0.01,57826,2017-06-28T00:00:00Z,0.005479452,2.554,0.02030313,0.015,0.004326,1.90E-05,6.70E-05,0.13013,0.15743,0.010003693,0
2017/6/27,10000912,2.55,0.0374,45431,2017-07-26T00:00:00Z,0.079452055,2.564,0.02030313,0.015,0.003915,1.50E-05,6.40E-05,0.127081,0.151681,0.037400988,0
2017/6/28,10000912,2.55,0.0445,56549,2017-07-26T00:00:00Z,0.076712329,2.548,0.02030313,0.015,-0.00624,3.90E-05,6.30E-05,0.125576,0.152776,0.044501663,0
2017/6/29,10000912,2.55,0.0349,64956,2017-07-26T00:00:00Z,0.073972603,2.565,0.02030313,0.015,0.006672,4.50E-05,6.10E-05,0.124484,0.149884,0.034919927,0
2017/6/30,10000912,2.55,0.0365,52055,2017-07-26T00:00:00Z,0.071232877,2.558,0.02030313,0.015,-0.002729,7.00E-06,5.80E-05,0.121158,0.147058,0.036523073,0
2017/7/3,10000912,2.55,0.0403,60996,2017-07-26T00:00:00Z,0.063013699,2.543,0.02030313,0.015,-0.005864,3.40E-05,5.70E-05,0.119659,0.142359,0.040317832,0
2017/7/4,10000912,2.55,0.0498,70626,2017-07-26T00:00:00Z,0.060273973,2.52,0.02030313,0.015,-0.009044,8.20E-05,5.80E-05,0.121227,0.129427,0.049807983,0
2017/7/5,10000912,2.55,0.0294,86291,2017-07-26T00:00:00Z,0.057534247,2.563,0.02030313,0.015,0.017063,0.000291,7.20E-05,0.134969,0.143969,0.029415065,0
2017/7/6,10000912,2.55,0.0265,86903,2017-07-26T00:00:00Z,0.054794521,2.567,0.02030313,0.015,0.001561,2.00E-06,6.80E-05,0.130998,0.142498,0.02650676,0
2017/7/7,10000912,2.55,0.0293,60614,2017-07-26T00:00:00Z,0.052054795,2.561,0.02030313,0.015,-0.002337,5.00E-06,6.40E-05,0.127332,0.147232,0.029316768,0
2017/7/10,10000912,2.55,0.021,68759,2017-07-26T00:00:00Z,0.043835616,2.575,0.02030313,0.015,0.005467,3.00E-05,6.20E-05,0.12527,0.14837,0.021017518,0
2017/7/11,10000912,2.55,0.0108,118218,2017-07-26T00:00:00Z,0.04109589,2.604,0.02030313,0.015,0.011262,0.000127,6.60E-05,0.129107,0.145607,0.010812544,0
2017/7/12,10000920,2.6,0.0334,118954,2017-07-26T00:00:00Z,0.038356164,2.597,0.02030313,0.015,-0.002688,7.00E-06,6.30E-05,0.12561,0.15581,0.033405127,0
2017/7/13,10000920,2.6,0.0168,101859,2017-07-26T00:00:00Z,0.035616438,2.638,0.02030313,0.015,0.015787,0.000249,7.40E-05,0.136381,0.163081,0.016811526,0
2017/7/14,10000920,2.6,0.0095,88948,2017-07-26T00:00:00Z,0.032876712,2.665,0.02030313,0.015,0.010235,0.000105,7.60E-05,0.138086,0.167686,0.00950655,0
2017/7/17,10000928,2.65,0.021,108943,2017-07-26T00:00:00Z,0.024657534,2.669,0.02030313,0.015,0.001501,2.00E-06,7.10E-05,0.134006,0.176506,0.021006751,0
2017/7/18,10000928,2.65,0.0215,93741,2017-07-26T00:00:00Z,0.021917808,2.659,0.02030313,0.015,-0.003747,1.40E-05,6.80E-05,0.130738,0.163438,0.0215034,0
2017/7/19,10000928,2.65,0.0065,97911,2017-07-26T00:00:00Z,0.019178082,2.702,0.02030313,0.015,0.016171,0.000262,7.90E-05,0.141496,0.162396,0.006502611,0
2017/7/20,10000946,2.7,0.0172,67320,2017-07-26T00:00:00Z,0.016438356,2.71,0.02030313,0.015,0.002961,9.00E-06,7.50E-05,0.137667,0.157167,0.017205913,0
2017/7/21,10000946,2.7,0.0272,65200,2017-07-26T00:00:00Z,0.01369863,2.68,0.02030313,0.015,-0.01107,0.000123,7.80E-05,0.140243,0.119343,0.027195379,0
2017/7/24,10000946,2.7,0.0125,60578,2017-07-26T00:00:00Z,0.005479452,2.7,0.02030313,0.015,0.007463,5.60E-05,7.70E-05,0.139033,0.156333,0.012503011,0
2017/7/25,10000948,2.7,0.0507,51491,2017-08-23T00:00:00Z,0.079452055,2.683,0.02030313,0.015,-0.006296,4.00E-05,7.40E-05,0.137003,0.135603,0.05067108,0
2017/7/26,10000948,2.7,0.0578,79471,2017-08-23T00:00:00Z,0.076712329,2.677,0.02030313,0.015,-0.002236,5.00E-06,7.00E-05,0.133113,0.150913,0.057822664,0
2017/7/27,10000942,2.65,0.03,66871,2017-08-23T00:00:00Z,0.073972603,2.677,0.02030313,0.015,0,0,6.60E-05,0.129058,0.144458,0.030006209,0
2017/7/28,10000942,2.65,0.0274,56178,2017-08-23T00:00:00Z,0.071232877,2.68,0.02030313,0.015,0.001121,1.00E-06,6.20E-05,0.125202,0.142002,0.027409115,0
2017/7/31,10000948,2.7,0.0488,59726,2017-08-23T00:00:00Z,0.063013699,2.682,0.02030313,0.015,0.000746,1.00E-06,5.90E-05,0.121423,0.143523,0.048803575,0
2017/8/1,10000948,2.7,0.027,88712,2017-08-23T00:00:00Z,0.060273973,2.724,0.02030313,0.015,0.01566,0.000245,7.00E-05,0.13254,0.14114,0.027022754,0
2017/8/2,10000948,2.7,0.0243,82451,2017-08-23T00:00:00Z,0.057534247,2.728,0.02030313,0.015,0.001468,2.00E-06,6.60E-05,0.128629,0.139829,0.024307907,0
2017/8/3,10000948,2.7,0.0393,93945,2017-08-23T00:00:00Z,0.054794521,2.689,0.02030313,0.015,-0.014296,0.000204,7.40E-05,0.136539,0.131539,0.03928411,0
2017/8/4,10000948,2.7,0.047,86732,2017-08-23T00:00:00Z,0.052054795,2.671,0.02030313,0.015,-0.006694,4.50E-05,7.20E-05,0.134914,0.122014,0.046980464,0
2017/8/7,10000942,2.65,0.018,64771,2017-08-23T00:00:00Z,0.043835616,2.679,0.02030313,0.015,0.002995,9.00E-06,6.80E-05,0.131322,0.135322,0.018014809,0
2017/8/8,10000948,2.7,0.0383,61707,2017-08-23T00:00:00Z,0.04109589,2.682,0.02030313,0.015,0.00112,1.00E-06,6.40E-05,0.127396,0.128996,0.03831181,0
2017/8/9,10000948,2.7,0.0475,60534,2017-08-23T00:00:00Z,0.038356164,2.664,0.02030313,0.015,-0.006711,4.50E-05,6.30E-05,0.126241,0.119941,0.047487345,0
2017/8/10,10000942,2.65,0.0211,121107,2017-08-23T00:00:00Z,0.035616438,2.655,0.02030313,0.015,-0.003378,1.10E-05,6.00E-05,0.123099,0.116599,0.021091397,0
2017/8/11,10000942,2.65,0.045,112230,2017-08-23T00:00:00Z,0.032876712,2.613,0.02030313,0.015,-0.015819,0.00025,7.20E-05,0.134268,0.111568,0.044991028,0
2017/8/14,10000941,2.6,0.0098,85103,2017-08-23T00:00:00Z,0.024657534,2.635,0.02030313,0.015,0.008419,7.10E-05,7.10E-05,0.134231,0.141031,0.009805917,0
2017/8/15,10000942,2.65,0.0177,86538,2017-08-23T00:00:00Z,0.021917808,2.651,0.02030313,0.015,0.006072,3.70E-05,6.90E-05,0.132266,0.115266,0.017693284,0
2017/8/16,10000942,2.65,0.0243,71139,2017-08-23T00:00:00Z,0.019178082,2.64,0.02030313,0.015,-0.004149,1.70E-05,6.60E-05,0.129248,0.128148,0.024298581,0
2017/8/17,10000942,2.65,0.0138,74274,2017-08-23T00:00:00Z,0.016438356,2.652,0.02030313,0.015,0.004545,2.10E-05,6.40E-05,0.126551,0.108151,0.013793319,0
2017/8/18,10000942,2.65,0.0058,79930,2017-08-23T00:00:00Z,0.01369863,2.664,0.02030313,0.015,0.004525,2.00E-05,6.10E-05,0.123951,0.091851,0.005796225,0
2017/8/21,10000942,2.65,0.0055,52688,2017-08-23T00:00:00Z,0.005479452,2.663,0.02030313,0.015,-0.000375,0,5.70E-05,0.120184,0.137084,0.005504743,0
2017/8/22,10000930,2.65,0.0191,52061,2017-09-27T00:00:00Z,0.098630137,2.689,0.02030313,0.015,0.009763,9.50E-05,6.00E-05,0.122551,0.103851,0.01908715,0
2017/8/23,10000950,2.7,0.0336,66534,2017-09-27T00:00:00Z,0.095890411,2.708,0.02030313,0.015,0.007066,5.00E-05,5.90E-05,0.121953,0.110353,0.033586323,0
2017/8/24,10000930,2.65,0.0178,76411,2017-09-27T00:00:00Z,0.093150685,2.698,0.02030313,0.015,-0.003693,1.40E-05,5.60E-05,0.119106,0.112106,0.017778895,0
2017/8/25,10000950,2.7,0.0181,110862,2017-09-27T00:00:00Z,0.090410959,2.757,0.02030313,0.015,0.021868,0.000478,8.20E-05,0.143408,0.122008,0.018081212,0
2017/8/28,10000958,2.75,0.0266,102806,2017-09-27T00:00:00Z,0.082191781,2.788,0.02030313,0.015,0.011244,0.000126,8.40E-05,0.145751,0.134251,0.026587797,0
2017/8/29,10000958,2.75,0.0245,53335,2017-09-27T00:00:00Z,0.079452055,2.789,0.02030313,0.015,0.000359,0,7.90E-05,0.141318,0.130618,0.024493357,0
2017/8/30,10000958,2.75,0.0274,61911,2017-09-27T00:00:00Z,0.076712329,2.774,0.02030313,0.015,-0.005378,2.90E-05,7.60E-05,0.1386,0.1237,0.027372139,0
2017/8/31,10000958,2.75,0.0283,68771,2017-09-27T00:00:00Z,0.073972603,2.766,0.02030313,0.015,-0.002884,8.00E-06,7.20E-05,0.134844,0.117944,0.028298171,0
2017/9/1,10000958,2.75,0.0292,66158,2017-09-27T00:00:00Z,0.071232877,2.76,0.02030313,0.015,-0.002169,5.00E-06,6.80E-05,0.131008,0.114208,0.02917463,0
2017/9/4,10000958,2.75,0.0287,47838,2017-09-27T00:00:00Z,0.063013699,2.764,0.02030313,0.015,0.001449,2.00E-06,6.40E-05,0.127142,0.126342,0.028699539,0
2017/9/5,10000966,2.8,0.046,62748,2017-09-27T00:00:00Z,0.060273973,2.782,0.02030313,0.015,0.006512,4.20E-05,6.30E-05,0.125843,0.131043,0.046007319,0
2017/9/6,10000958,2.75,0.0284,57257,2017-09-27T00:00:00Z,0.057534247,2.764,0.02030313,0.015,-0.00647,4.20E-05,6.20E-05,0.124576,0.131276,0.028420744,0
2017/9/7,10000958,2.75,0.0371,65157,2017-09-27T00:00:00Z,0.054794521,2.743,0.02030313,0.015,-0.007598,5.80E-05,6.10E-05,0.124342,0.129042,0.037105023,0
2017/9/8,10000958,2.75,0.0359,64453,2017-09-27T00:00:00Z,0.052054795,2.738,0.02030313,0.015,-0.001823,3.00E-06,5.80E-05,0.120762,0.116462,0.035876665,0
2017/9/11,10000958,2.75,0.0389,77148,2017-09-27T00:00:00Z,0.043835616,2.73,0.02030313,0.015,-0.002922,9.00E-06,5.50E-05,0.117633,0.119733,0.038917483,0
2017/9/12,10000958,2.75,0.0299,68975,2017-09-27T00:00:00Z,0.04109589,2.746,0.02030313,0.015,0.005861,3.40E-05,5.40E-05,0.116304,0.124104,0.029919115,0
2017/9/13,10000958,2.75,0.0318,41446,2017-09-27T00:00:00Z,0.038356164,2.739,0.02030313,0.015,-0.002549,6.00E-06,5.10E-05,0.113196,0.119596,0.031815682,0
2017/9/14,10000958,2.75,0.0388,77587,2017-09-27T00:00:00Z,0.035616438,2.722,0.02030313,0.015,-0.006207,3.90E-05,5.00E-05,0.11237,0.10497,0.038782164,0
2017/9/15,10000958,2.75,0.0375,65904,2017-09-27T00:00:00Z,0.032876712,2.722,0.02030313,0.015,0,0,4.70E-05,0.108947,0.101847,0.037492433,0
2017/9/18,10000958,2.75,0.0295,82022,2017-09-27T00:00:00Z,0.024657534,2.729,0.02030313,0.015,0.002572,7.00E-06,4.50E-05,0.1061,0.0973,0.029492222,0
2017/9/19,10000958,2.75,0.0357,74387,2017-09-27T00:00:00Z,0.021917808,2.72,0.02030313,0.015,-0.003298,1.10E-05,4.30E-05,0.103664,0.100564,0.035695218,0
2017/9/20,10000958,2.75,0.037,54411,2017-09-27T00:00:00Z,0.019178082,2.717,0.02030313,0.015,-0.001103,1.00E-06,4.00E-05,0.100597,0.097797,0.036990861,0
2017/9/21,10000958,2.75,0.0269,65455,2017-09-27T00:00:00Z,0.016438356,2.728,0.02030313,0.015,0.004049,1.60E-05,3.90E-05,0.098795,0.091595,0.02689412,0
2017/9/22,10000958,2.75,0.0267,64567,2017-09-27T00:00:00Z,0.01369863,2.729,0.02030313,0.015,0.000367,0,3.60E-05,0.095796,0.105996,0.026706667,0
2017/9/25,10000958,2.75,0.0262,52172,2017-09-27T00:00:00Z,0.005479452,2.729,0.02030313,0.015,0,0,3.40E-05,0.092878,0.161278,0.026204651,0
2017/9/26,10000958,2.75,0.0204,39991,2017-09-27T00:00:00Z,0.002739726,2.731,0.02030313,0.015,0.000733,1.00E-06,3.20E-05,0.090093,0.126093,0.020400605,0
2017/9/27,10000999,2.75,0.05,36262,2017-10-25T00:00:00Z,0.076712329,2.711,0.02030313,0.015,-0.007323,5.40E-05,3.30E-05,0.091873,0.083073,0.049992062,0
2017/9/28,10000998,2.7,0.0134,54115,2017-10-25T00:00:00Z,0.073972603,2.715,0.02030313,0.015,0.001475,2.00E-06,3.20E-05,0.089259,0.066659,0.013380139,0
2017/9/29,10000999,2.75,0.0339,58892,2017-10-25T00:00:00Z,0.071232877,2.726,0.02030313,0.015,0.004052,1.60E-05,3.10E-05,0.087962,0.064562,0.033885254,0
2017/10/9,10000999,2.75,0.0203,91290,2017-10-25T00:00:00Z,0.043835616,2.75,0.02030313,0.015,0.008804,7.80E-05,3.40E-05,0.091897,0.086997,0.020288283,0
2017/10/10,10000999,2.75,0.0209,89815,2017-10-25T00:00:00Z,0.04109589,2.746,0.02030313,0.015,-0.001455,2.00E-06,3.20E-05,0.089277,0.083277,0.020882574,0
2017/10/11,10000999,2.75,0.0134,53146,2017-10-25T00:00:00Z,0.038356164,2.762,0.02030313,0.015,0.005827,3.40E-05,3.20E-05,0.089473,0.086173,0.013385108,0
2017/10/12,10000999,2.75,0.0078,52301,2017-10-25T00:00:00Z,0.035616438,2.773,0.02030313,0.015,0.003983,1.60E-05,3.10E-05,0.088119,0.080219,0.007788568,0
2017/10/13,10001000,2.8,0.0324,39428,2017-10-25T00:00:00Z,0.032876712,2.771,0.02030313,0.015,-0.000721,1.00E-06,2.90E-05,0.085481,0.062081,0.032389411,0
2017/10/16,10001000,2.8,0.025,66334,2017-10-25T00:00:00Z,0.024657534,2.781,0.02030313,0.015,0.003609,1.30E-05,2.80E-05,0.084056,0.074956,0.024988231,0
2017/10/17,10001000,2.8,0.026,49929,2017-10-25T00:00:00Z,0.021917808,2.779,0.02030313,0.015,-0.000719,1.00E-06,2.60E-05,0.081543,0.076243,0.02598874,0
2017/10/18,10001000,2.8,0.0115,73910,2017-10-25T00:00:00Z,0.019178082,2.802,0.02030313,0.015,0.008276,6.80E-05,2.90E-05,0.085358,0.079758,0.011499852,0
2017/10/19,10001000,2.8,0.011,65423,2017-10-25T00:00:00Z,0.016438356,2.806,0.02030313,0.015,0.001428,2.00E-06,2.70E-05,0.082944,0.095544,0.011009161,0
2017/10/20,10001000,2.8,0.0166,65300,2017-10-25T00:00:00Z,0.01369863,2.79,0.02030313,0.015,-0.005702,3.30E-05,2.80E-05,0.083418,0.082218,0.016590338,0
2017/10/23,10001000,2.8,0.0158,48209,2017-10-25T00:00:00Z,0.005479452,2.791,0.02030313,0.015,0.000358,0,2.60E-05,0.080889,0.129089,0.015805809,0
2017/10/24,10001000,2.8,0.0068,62178,2017-10-25T00:00:00Z,0.002739726,2.806,0.02030313,0.015,0.005374,2.90E-05,2.60E-05,0.081161,0.162061,0.00680199,0
2017/10/25,10001020,2.8,0.0299,48702,2017-11-22T00:00:00Z,0.076712329,2.802,0.02030313,0.015,-0.001426,2.00E-06,2.50E-05,0.078884,0.098184,0.029917813,0
2017/10/26,10001020,2.8,0.0177,107661,2017-11-22T00:00:00Z,0.073972603,2.827,0.02030313,0.015,0.008922,8.00E-05,2.80E-05,0.083982,0.094482,0.017701525,0
2017/10/27,10001022,2.85,0.0206,112801,2017-11-22T00:00:00Z,0.071232877,2.873,0.02030313,0.015,0.016272,0.000265,4.20E-05,0.103116,0.099516,0.020586377,0
2017/10/30,10001022,2.85,0.027,130366,2017-11-22T00:00:00Z,0.063013699,2.861,0.02030313,0.015,-0.004177,1.70E-05,4.10E-05,0.101286,0.111286,0.027021658,0
2017/10/31,10001022,2.85,0.0246,78122,2017-11-22T00:00:00Z,0.060273973,2.851,0.02030313,0.015,-0.003495,1.20E-05,3.90E-05,0.099136,0.088336,0.024591242,0
2017/11/1,10001022,2.85,0.026,121595,2017-11-22T00:00:00Z,0.057534247,2.842,0.02030313,0.015,-0.003157,1.00E-05,3.70E-05,0.096897,0.078197,0.025996661,0
2017/11/2,10001022,2.85,0.0234,97058,2017-11-22T00:00:00Z,0.054794521,2.847,0.02030313,0.015,0.001759,3.00E-06,3.50E-05,0.094194,0.080594,0.023383933,0
2017/11/3,10001022,2.85,0.0203,119138,2017-11-22T00:00:00Z,0.052054795,2.851,0.02030313,0.015,0.001405,2.00E-06,3.30E-05,0.091487,0.078687,0.020290404,0
2017/11/6,10001022,2.85,0.0235,88214,2017-11-22T00:00:00Z,0.043835616,2.843,0.02030313,0.015,-0.002806,8.00E-06,3.20E-05,0.089369,0.081769,0.023493435,0
2017/11/7,10001022,2.85,0.0103,134125,2017-11-22T00:00:00Z,0.04109589,2.875,0.02030313,0.015,0.011256,0.000127,3.70E-05,0.097073,0.087173,0.010283587,0
2017/11/8,10001024,2.9,0.0338,144266,2017-11-22T00:00:00Z,0.038356164,2.874,0.02030313,0.015,-0.000348,0,3.50E-05,0.094125,0.077025,0.033785484,0
2017/11/9,10001024,2.9,0.0287,99203,2017-11-22T00:00:00Z,0.035616438,2.885,0.02030313,0.015,0.003827,1.50E-05,3.40E-05,0.092464,0.091764,0.028693546,0
2017/11/10,10001024,2.9,0.015,148353,2017-11-22T00:00:00Z,0.032876712,2.918,0.02030313,0.015,0.011438,0.000131,4.00E-05,0.100074,0.107874,0.015008254,0
2017/11/13,10001024,2.9,0.0092,118918,2017-11-22T00:00:00Z,0.024657534,2.928,0.02030313,0.015,0.003427,1.20E-05,3.80E-05,0.097936,0.109936,0.009205642,0
2017/11/14,10001036,2.95,0.0404,106857,2017-11-22T00:00:00Z,0.021917808,2.913,0.02030313,0.015,-0.005123,2.60E-05,3.70E-05,0.09702,0.08562,0.040392116,0
2017/11/15,10001024,2.9,0.0137,114834,2017-11-22T00:00:00Z,0.019178082,2.901,0.02030313,0.015,-0.004119,1.70E-05,3.60E-05,0.095418,0.087618,0.013685973,0
2017/11/16,10001024,2.9,0.0029,108470,2017-11-22T00:00:00Z,0.016438356,2.932,0.02030313,0.015,0.010686,0.000114,4.10E-05,0.101415,0.087615,0.00289228,0
2017/11/17,10001036,2.95,0.004,162710,2017-11-22T00:00:00Z,0.01369863,2.99,0.02030313,0.015,0.019782,0.000391,6.20E-05,0.124838,0.122338,0.003998734,0
2017/11/20,10001044,3,0.0161,131756,2017-11-22T00:00:00Z,0.005479452,2.996,0.02030313,0.015,0.002007,4.00E-06,5.80E-05,0.121286,0.157786,0.016106401,0
2017/11/21,10001046,3,0.0273,129055,2017-12-27T00:00:00Z,0.098630137,3.046,0.02030313,0.015,0.016689,0.000279,7.20E-05,0.134309,0.121909,0.027271977,0
2017/11/22,10001054,3.1,0.0698,119612,2017-12-27T00:00:00Z,0.095890411,3.067,0.02030313,0.015,0.006894,4.80E-05,7.00E-05,0.132948,0.133348,0.069818256,0
2017/11/23,10001046,3,0.0528,131670,2017-12-27T00:00:00Z,0.093150685,2.991,0.02030313,0.015,-0.02478,0.000614,0.000103,0.160932,0.130132,0.052797016,0
2017/11/24,10001046,3,0.0518,174837,2017-12-27T00:00:00Z,0.090410959,2.99,0.02030313,0.015,-0.000334,0,9.70E-05,0.156035,0.127835,0.05178576,0
2017/11/27,10001038,2.95,0.0418,145600,2017-12-27T00:00:00Z,0.082191781,2.966,0.02030313,0.015,-0.008027,6.40E-05,9.50E-05,0.154468,0.144368,0.04177457,0
2017/11/28,10001038,2.896,0.0461,55049,2017-12-27T00:00:00Z,0.079452055,2.896,0.02030313,0.015,-0.023601,0.000557,0.000122,0.175643,0.139843,0.046086015,0
2017/11/29,10001091,2.85,0.0313,63507,2017-12-27T00:00:00Z,0.076712329,2.89,0.02030313,0.015,-0.002072,4.00E-06,0.000115,0.170483,0.152283,0.031293077,0
2017/11/30,10001092,2.9,0.072,66355,2017-12-27T00:00:00Z,0.073972603,2.858,0.02030313,0.015,-0.011073,0.000123,0.000116,0.170805,0.151805,0.071975715,0
2017/12/1,10001091,2.85,0.058,74077,2017-12-27T00:00:00Z,0.071232877,2.838,0.02030313,0.015,-0.006998,4.90E-05,0.000112,0.167822,0.169422,0.05802848,0
2017/12/4,10001091,2.85,0.0404,76422,2017-12-27T00:00:00Z,0.063013699,2.858,0.02030313,0.015,0.007047,5.00E-05,0.000108,0.165001,0.153501,0.040391729,0
2017/12/5,10001092,2.9,0.0389,77683,2017-12-27T00:00:00Z,0.060273973,2.908,0.02030313,0.015,0.017495,0.000306,0.00012,0.173837,0.148937,0.038876039,0
2017/12/6,10001092,2.9,0.0586,96912,2017-12-27T00:00:00Z,0.057534247,2.871,0.02030313,0.015,-0.012724,0.000162,0.000122,0.175653,0.152253,0.058596675,0
2017/12/7,10001091,2.85,0.0448,98429,2017-12-27T00:00:00Z,0.054794521,2.844,0.02030313,0.015,-0.009404,8.80E-05,0.00012,0.174184,0.155484,0.044795927,0
2017/12/8,10001091,2.85,0.029,106188,2017-12-27T00:00:00Z,0.052054795,2.865,0.02030313,0.015,0.007384,5.50E-05,0.000116,0.171301,0.137101,0.02897485,0
2017/12/11,10001091,2.85,0.0142,61926,2017-12-27T00:00:00Z,0.043835616,2.898,0.02030313,0.015,0.011518,0.000133,0.000117,0.172016,0.135516,0.014184143,0
2017/12/12,10001091,2.85,0.031,74051,2017-12-27T00:00:00Z,0.04109589,2.846,0.02030313,0.015,-0.017943,0.000322,0.00013,0.180782,0.124382,0.030995197,0
2017/12/13,10001091,2.85,0.022,104897,2017-12-27T00:00:00Z,0.038356164,2.87,0.02030313,0.015,0.008433,7.10E-05,0.000126,0.178316,0.137616,0.02199683,0
2017/12/14,10001091,2.85,0.0272,93390,2017-12-27T00:00:00Z,0.035616438,2.85,0.02030313,0.015,-0.006969,4.90E-05,0.000122,0.174994,0.125494,0.027180226,0
