Trading_date,Option_code,K,C,Trading_volume,Maturity_date,T,S,q,r,Rt,Rt2,sigma2,EWMA_sigma,estimated_sigma,spot_price_using_estimation,gap
2017/5/3,10000871,2.35,0.01,53105,2017-05-24T00:00:00Z,0.057534247,2.325,0.02030313,0.015,-0.003002,9.00E-06,1.80E-05,0.067528513,0.090928513,0.010004911,0
2017/5/4,10000870,2.3,0.0296,61366,2017-05-24T00:00:00Z,0.054794521,2.32,0.02030313,0.015,-0.002151,5.00E-06,1.70E-05,0.066003191,0.085203191,0.029609591,0
2017/5/5,10000870,2.3,0.0229,91919,2017-05-24T00:00:00Z,0.052054795,2.313,0.02030313,0.015,-0.003017,9.00E-06,1.70E-05,0.065059085,0.076159085,0.022903918,0
2017/5/8,10000870,2.3,0.0259,73982,2017-05-24T00:00:00Z,0.043835616,2.318,0.02030313,0.015,0.002162,5.00E-06,1.60E-05,0.063634724,0.081234724,0.025902414,0
2017/5/9,10000870,2.3,0.025,46030,2017-05-24T00:00:00Z,0.04109589,2.315,0.02030313,0.015,-0.001294,2.00E-06,1.50E-05,0.061901062,0.090001062,0.025011883,0
2017/5/10,10000870,2.3,0.0282,92148,2017-05-24T00:00:00Z,0.038356164,2.321,0.02030313,0.015,0.002592,7.00E-06,1.50E-05,0.060855599,0.088055599,0.028206253,0
2017/5/11,10000870,2.3,0.0366,88102,2017-05-24T00:00:00Z,0.035616438,2.334,0.02030313,0.015,0.005601,3.10E-05,1.60E-05,0.062893068,0.079293068,0.036608365,0
2017/5/12,10000871,2.35,0.0197,141532,2017-05-24T00:00:00Z,0.032876712,2.37,0.02030313,0.015,0.015424,0.000238,2.90E-05,0.085529685,0.024329685,0.019697825,0
2017/5/17,10000871,2.35,0.0129,61621,2017-05-24T00:00:00Z,0.019178082,2.358,0.02030313,0.015,-0.008827,7.80E-05,2.90E-05,0.085762747,0.065062747,0.012897645,0
2017/5/18,10000871,2.35,0.0093,72986,2017-05-24T00:00:00Z,0.016438356,2.35,0.02030313,0.015,-0.003393,1.20E-05,2.80E-05,0.084190094,0.078190094,0.009293695,0
2017/5/19,10000798,2.35,0.0246,40241,2017-06-28T00:00:00Z,0.109589041,2.355,0.02030313,0.015,0.002128,5.00E-06,2.70E-05,0.082043531,0.073243531,0.024570221,0
2017/5/24,10000798,2.35,0.0494,84910,2017-06-28T00:00:00Z,0.095890411,2.399,0.02030313,0.015,-0.001665,3.00E-06,3.40E-05,0.093191963,0.050091963,0.049394117,0
2017/5/25,10000799,2.4,0.0742,160985,2017-06-28T00:00:00Z,0.093150685,2.47,0.02030313,0.015,0.029596,0.000876,8.50E-05,0.146312394,0.091412394,0.074198075,0
2017/5/26,10000800,2.45,0.0343,106149,2017-06-28T00:00:00Z,0.090410959,2.466,0.02030313,0.015,-0.001619,3.00E-06,8.00E-05,0.141994827,0.089094827,0.034287468,0
2017/5/31,10000801,2.5,0.0205,111456,2017-06-28T00:00:00Z,0.076712329,2.475,0.02030313,0.015,0.00365,1.30E-05,7.60E-05,0.138398608,0.115898608,0.02049564,0
2017/6/1,10000800,2.45,0.0541,57704,2017-06-28T00:00:00Z,0.073972603,2.49,0.02030313,0.015,0.006061,3.70E-05,7.40E-05,0.136236178,0.114836178,0.054076914,0
2017/6/2,10000801,2.5,0.0184,61753,2017-06-28T00:00:00Z,0.071232877,2.47,0.02030313,0.015,-0.008032,6.50E-05,7.30E-05,0.135728209,0.119028209,0.01838798,0
2017/6/5,10000800,2.45,0.0237,64041,2017-06-28T00:00:00Z,0.063013699,2.442,0.02030313,0.015,-0.011336,0.000129,7.60E-05,0.138779764,0.113879764,0.023680756,0
2017/6/6,10000800,2.45,0.0302,79156,2017-06-28T00:00:00Z,0.060273973,2.457,0.02030313,0.015,0.006143,3.80E-05,7.40E-05,0.136655468,0.112355468,0.030188138,0
2017/6/7,10000800,2.45,0.0482,112289,2017-06-28T00:00:00Z,0.057534247,2.48,0.02030313,0.015,0.009361,8.80E-05,7.50E-05,0.137401517,0.133401517,0.048178962,0
2017/6/8,10000800,2.45,0.0664,84862,2017-06-28T00:00:00Z,0.054794521,2.501,0.02030313,0.015,0.008468,7.20E-05,7.50E-05,0.137224525,0.155124525,0.066402532,0
2017/6/9,10000801,2.5,0.0414,111450,2017-06-28T00:00:00Z,0.052054795,2.517,0.02030313,0.015,0.006397,4.10E-05,7.30E-05,0.135349755,0.143049755,0.041421841,0
2017/6/12,10000801,2.5,0.0363,84892,2017-06-28T00:00:00Z,0.043835616,2.514,0.02030313,0.015,-0.001192,1.00E-06,6.80E-05,0.131308273,0.139208273,0.036319761,0
2017/6/13,10000801,2.5,0.0356,71749,2017-06-28T00:00:00Z,0.04109589,2.512,0.02030313,0.015,-0.000796,1.00E-06,6.40E-05,0.127345671,0.145845671,0.035611051,0
2017/6/14,10000801,2.5,0.0186,79867,2017-06-28T00:00:00Z,0.038356164,2.482,0.02030313,0.015,-0.011943,0.000143,6.90E-05,0.131910699,0.138010699,0.018602012,0
2017/6/15,10000801,2.5,0.0142,75455,2017-06-28T00:00:00Z,0.035616438,2.465,0.02030313,0.015,-0.006849,4.70E-05,6.80E-05,0.130635879,0.152535879,0.014206419,0
2017/6/16,10000800,2.45,0.0263,68772,2017-06-28T00:00:00Z,0.032876712,2.46,0.02030313,0.015,-0.002028,4.00E-06,6.40E-05,0.126901531,0.119301531,0.026299636,0
2017/6/19,10000800,2.45,0.053,96315,2017-06-28T00:00:00Z,0.024657534,2.497,0.02030313,0.015,0.015041,0.000226,7.40E-05,0.136228568,0.144228568,0.053001196,0
2017/6/20,10000801,2.5,0.015,79662,2017-06-28T00:00:00Z,0.021917808,2.483,0.02030313,0.015,-0.005607,3.10E-05,7.10E-05,0.133865726,0.153665726,0.015005154,0
2017/6/21,10000801,2.5,0.0205,108534,2017-06-28T00:00:00Z,0.019178082,2.509,0.02030313,0.015,0.010471,0.00011,7.30E-05,0.136024556,0.113824556,0.020499984,0
2017/6/22,10000801,2.5,0.0302,173464,2017-06-28T00:00:00Z,0.016438356,2.524,0.02030313,0.015,0.005978,3.60E-05,7.10E-05,0.133913931,0.120613931,0.030195411,0
2017/6/23,10000801,2.5,0.043,120202,2017-06-28T00:00:00Z,0.01369863,2.543,0.02030313,0.015,0.007528,5.70E-05,7.00E-05,0.133093074,0.073193074,0.042998733,0
2017/6/26,10000813,2.55,0.0132,104498,2017-06-28T00:00:00Z,0.005479452,2.554,0.02030313,0.015,0.004326,1.90E-05,6.70E-05,0.130130118,0.147730118,0.01320498,0
2017/6/27,10000911,2.55,0.049,70480,2017-07-26T00:00:00Z,0.079452055,2.564,0.02030313,0.015,0.003915,1.50E-05,6.40E-05,0.127081136,0.147181136,0.049022995,0
2017/6/29,10000911,2.55,0.0482,92395,2017-07-26T00:00:00Z,0.073972603,2.565,0.02030313,0.015,0.006672,4.50E-05,6.10E-05,0.124484183,0.147384183,0.048212063,0
2017/6/30,10000911,2.55,0.043,82543,2017-07-26T00:00:00Z,0.071232877,2.558,0.02030313,0.015,-0.002729,7.00E-06,5.80E-05,0.121157509,0.145057509,0.043007572,0
2017/7/3,10000911,2.55,0.0323,72356,2017-07-26T00:00:00Z,0.063013699,2.543,0.02030313,0.015,-0.005864,3.40E-05,5.70E-05,0.119659139,0.141759139,0.032323385,0
2017/7/4,10000911,2.55,0.0209,83749,2017-07-26T00:00:00Z,0.060273973,2.52,0.02030313,0.015,-0.009044,8.20E-05,5.80E-05,0.121227285,0.137527285,0.02090557,0
2017/7/5,10000911,2.55,0.0426,122170,2017-07-26T00:00:00Z,0.057534247,2.563,0.02030313,0.015,0.017063,0.000291,7.20E-05,0.134969153,0.148069153,0.042615221,0
2017/7/6,10000911,2.55,0.0426,122260,2017-07-26T00:00:00Z,0.054794521,2.567,0.02030313,0.015,0.001561,2.00E-06,6.80E-05,0.13099809,0.14189809,0.042606999,0
2017/7/7,10000911,2.55,0.038,81571,2017-07-26T00:00:00Z,0.052054795,2.561,0.02030313,0.015,-0.002337,5.00E-06,6.40E-05,0.12733214,0.14033214,0.03801067,0
2017/7/10,10000911,2.55,0.0429,93437,2017-07-26T00:00:00Z,0.043835616,2.575,0.02030313,0.015,0.005467,3.00E-05,6.20E-05,0.125269748,0.136069748,0.042903994,0
2017/7/11,10000919,2.6,0.0301,166650,2017-07-26T00:00:00Z,0.04109589,2.604,0.02030313,0.015,0.011262,0.000127,6.60E-05,0.129107378,0.134907378,0.030115889,0
2017/7/12,10000919,2.6,0.027,179636,2017-07-26T00:00:00Z,0.038356164,2.597,0.02030313,0.015,-0.002688,7.00E-06,6.30E-05,0.125609925,0.141609925,0.027001379,0
2017/7/13,10000919,2.6,0.0498,148498,2017-07-26T00:00:00Z,0.035616438,2.638,0.02030313,0.015,0.015787,0.000249,7.40E-05,0.136380877,0.137180877,0.049805931,0
2017/7/14,10000927,2.65,0.0324,137542,2017-07-26T00:00:00Z,0.032876712,2.665,0.02030313,0.015,0.010235,0.000105,7.60E-05,0.13808572,0.12718572,0.032382793,0
2017/7/17,10000927,2.65,0.0425,172183,2017-07-26T00:00:00Z,0.024657534,2.669,0.02030313,0.015,0.001501,2.00E-06,7.10E-05,0.134006226,0.194206226,0.042513661,0
2017/7/18,10000927,2.65,0.0295,124764,2017-07-26T00:00:00Z,0.021917808,2.659,0.02030313,0.015,-0.003747,1.40E-05,6.80E-05,0.130738143,0.159038143,0.029508461,0
2017/7/19,10000927,2.65,0.059,155796,2017-07-26T00:00:00Z,0.019178082,2.702,0.02030313,0.015,0.016171,0.000262,7.90E-05,0.141495774,0.169995774,0.059002091,0
2017/7/20,10000945,2.7,0.0246,111379,2017-07-26T00:00:00Z,0.016438356,2.71,0.02030313,0.015,0.002961,9.00E-06,7.50E-05,0.137667481,0.139767481,0.024603737,0
2017/7/21,10000945,2.7,0.0081,95593,2017-07-26T00:00:00Z,0.01369863,2.68,0.02030313,0.015,-0.01107,0.000123,7.80E-05,0.140243043,0.129243043,0.008092773,0
2017/7/24,10000945,2.7,0.0117,81846,2017-07-26T00:00:00Z,0.005479452,2.7,0.02030313,0.015,0.007463,5.60E-05,7.70E-05,0.139032668,0.147332668,0.011707014,0
2017/7/25,10000947,2.7,0.0406,72959,2017-08-23T00:00:00Z,0.079452055,2.683,0.02030313,0.015,-0.006296,4.00E-05,7.40E-05,0.137002501,0.162602501,0.04061584,0
2017/7/26,10000947,2.7,0.0391,109790,2017-08-23T00:00:00Z,0.076712329,2.677,0.02030313,0.015,-0.002236,5.00E-06,7.00E-05,0.133113185,0.169313185,0.039108158,0
2017/7/27,10000947,2.7,0.0385,88662,2017-08-23T00:00:00Z,0.073972603,2.677,0.02030313,0.015,0,0,6.60E-05,0.129058021,0.170258021,0.038508392,0
2017/7/28,10000937,2.65,0.0637,63460,2017-08-23T00:00:00Z,0.071232877,2.68,0.02030313,0.015,0.001121,1.00E-06,6.20E-05,0.125202249,0.168802249,0.063700785,0
2017/7/31,10000947,2.7,0.0386,69854,2017-08-23T00:00:00Z,0.063013699,2.682,0.02030313,0.015,0.000746,1.00E-06,5.90E-05,0.121422764,0.176322764,0.038617394,0
2017/8/1,10000947,2.7,0.0598,109132,2017-08-23T00:00:00Z,0.060273973,2.724,0.02030313,0.015,0.01566,0.000245,7.00E-05,0.132539879,0.178539879,0.05981818,0
2017/8/2,10000955,2.75,0.0352,109458,2017-08-23T00:00:00Z,0.057534247,2.728,0.02030313,0.015,0.001468,2.00E-06,6.60E-05,0.128628975,0.174628975,0.035216592,0
2017/8/3,10000947,2.7,0.0352,101529,2017-08-23T00:00:00Z,0.054794521,2.689,0.02030313,0.015,-0.014296,0.000204,7.40E-05,0.136539111,0.162439111,0.03521597,0
2017/8/4,10000947,2.7,0.0241,91553,2017-08-23T00:00:00Z,0.052054795,2.671,0.02030313,0.015,-0.006694,4.50E-05,7.20E-05,0.134914278,0.151914278,0.02411805,0
2017/8/7,10000947,2.7,0.0266,80493,2017-08-23T00:00:00Z,0.043835616,2.679,0.02030313,0.015,0.002995,9.00E-06,6.80E-05,0.131321702,0.162121702,0.026601692,0
2017/8/8,10000947,2.7,0.026,76258,2017-08-23T00:00:00Z,0.04109589,2.682,0.02030313,0.015,0.00112,1.00E-06,6.40E-05,0.127395551,0.158695551,0.026016482,0
2017/8/9,10000947,2.7,0.0145,75107,2017-08-23T00:00:00Z,0.038356164,2.664,0.02030313,0.015,-0.006711,4.50E-05,6.30E-05,0.126241433,0.139541433,0.014518272,0
2017/8/10,10000947,2.7,0.0118,124286,2017-08-23T00:00:00Z,0.035616438,2.655,0.02030313,0.015,-0.003378,1.10E-05,6.00E-05,0.123098565,0.144298565,0.011815268,0
2017/8/11,10000937,2.65,0.0126,105878,2017-08-23T00:00:00Z,0.032876712,2.613,0.02030313,0.015,-0.015819,0.00025,7.20E-05,0.134267649,0.143767649,0.012610433,0
2017/8/14,10000937,2.65,0.015,79632,2017-08-23T00:00:00Z,0.024657534,2.635,0.02030313,0.015,0.008419,7.10E-05,7.10E-05,0.134230938,0.131830938,0.014996516,0
2017/8/15,10000937,2.65,0.0211,114559,2017-08-23T00:00:00Z,0.021917808,2.651,0.02030313,0.015,0.006072,3.70E-05,6.90E-05,0.132266207,0.132666207,0.021107394,0
2017/8/16,10000937,2.65,0.0149,81875,2017-08-23T00:00:00Z,0.019178082,2.64,0.02030313,0.015,-0.004149,1.70E-05,6.60E-05,0.129247881,0.134247881,0.01490396,0
2017/8/17,10000937,2.65,0.017,87311,2017-08-23T00:00:00Z,0.016438356,2.652,0.02030313,0.015,0.004545,2.10E-05,6.40E-05,0.126550822,0.118750822,0.016997037,0
2017/8/18,10000937,2.65,0.021,109617,2017-08-23T00:00:00Z,0.01369863,2.664,0.02030313,0.015,0.004525,2.00E-05,6.10E-05,0.123950716,0.104350716,0.020998745,0
2017/8/21,10000937,2.65,0.0165,77905,2017-08-23T00:00:00Z,0.005479452,2.663,0.02030313,0.015,-0.000375,0,5.70E-05,0.120183541,0.108683541,0.016498762,0
2017/8/24,10000949,2.7,0.0399,100835,2017-09-27T00:00:00Z,0.093150685,2.698,0.02030313,0.015,-0.003693,1.40E-05,5.60E-05,0.119106392,0.126706392,0.039925701,0
2017/8/25,10000957,2.75,0.0531,133155,2017-09-27T00:00:00Z,0.090410959,2.757,0.02030313,0.015,0.021868,0.000478,8.20E-05,0.143407505,0.152307505,0.053108512,0
2017/8/28,10000965,2.8,0.0447,181704,2017-09-27T00:00:00Z,0.082191781,2.788,0.02030313,0.015,0.011244,0.000126,8.40E-05,0.145751124,0.159951124,0.044707188,0
2017/8/29,10000965,2.8,0.0445,82562,2017-09-27T00:00:00Z,0.079452055,2.789,0.02030313,0.015,0.000359,0,7.90E-05,0.14131784,0.16051784,0.044519958,0
2017/8/30,10000965,2.8,0.0365,109191,2017-09-27T00:00:00Z,0.076712329,2.774,0.02030313,0.015,-0.005378,2.90E-05,7.60E-05,0.13859959,0.15889959,0.036504973,0
2017/8/31,10000965,2.8,0.0341,85379,2017-09-27T00:00:00Z,0.073972603,2.766,0.02030313,0.015,-0.002884,8.00E-06,7.20E-05,0.134844387,0.164744387,0.034109213,0
2017/9/1,10000965,2.8,0.0311,99063,2017-09-27T00:00:00Z,0.071232877,2.76,0.02030313,0.015,-0.002169,5.00E-06,6.80E-05,0.131008297,0.165408297,0.031106076,0
2017/9/4,10000957,2.75,0.0538,60313,2017-09-27T00:00:00Z,0.063013699,2.764,0.02030313,0.015,0.001449,2.00E-06,6.40E-05,0.12714221,0.17044221,0.053823597,0
2017/9/5,10000965,2.8,0.0364,93048,2017-09-27T00:00:00Z,0.060273973,2.782,0.02030313,0.015,0.006512,4.20E-05,6.30E-05,0.12584305,0.16564305,0.036417928,0
2017/9/6,10000957,2.75,0.0518,85906,2017-09-27T00:00:00Z,0.057534247,2.764,0.02030313,0.015,-0.00647,4.20E-05,6.20E-05,0.124576298,0.170476298,0.051804875,0
2017/9/7,10000957,2.75,0.0345,91566,2017-09-27T00:00:00Z,0.054794521,2.743,0.02030313,0.015,-0.007598,5.80E-05,6.10E-05,0.124341859,0.149441859,0.034521034,0
2017/9/8,10000965,2.8,0.0165,73768,2017-09-27T00:00:00Z,0.052054795,2.738,0.02030313,0.015,-0.001823,3.00E-06,5.80E-05,0.120762092,0.160262092,0.016513063,0
2017/9/11,10000957,2.75,0.0292,97706,2017-09-27T00:00:00Z,0.043835616,2.73,0.02030313,0.015,-0.002922,9.00E-06,5.50E-05,0.117633141,0.169033141,0.02921485,0
2017/9/12,10000957,2.75,0.0378,88449,2017-09-27T00:00:00Z,0.04109589,2.746,0.02030313,0.015,0.005861,3.40E-05,5.40E-05,0.11630417,0.18040417,0.037806223,0
2017/9/13,10000957,2.75,0.0314,67383,2017-09-27T00:00:00Z,0.038356164,2.739,0.02030313,0.015,-0.002549,6.00E-06,5.10E-05,0.113195908,0.172195908,0.03140978,0
2017/9/14,10000957,2.75,0.0174,96747,2017-09-27T00:00:00Z,0.035616438,2.722,0.02030313,0.015,-0.006207,3.90E-05,5.00E-05,0.112369809,0.143269809,0.017408076,0
2017/9/15,10000949,2.7,0.0376,83602,2017-09-27T00:00:00Z,0.032876712,2.722,0.02030313,0.015,0,0,4.70E-05,0.108946572,0.129646572,0.037602099,0
2017/9/18,10000957,2.75,0.0166,108598,2017-09-27T00:00:00Z,0.024657534,2.729,0.02030313,0.015,0.002572,7.00E-06,4.50E-05,0.106099895,0.150999895,0.016615217,0
2017/9/19,10000957,2.75,0.0098,88257,2017-09-27T00:00:00Z,0.021917808,2.72,0.02030313,0.015,-0.003298,1.10E-05,4.30E-05,0.103663904,0.134263904,0.009812873,0
2017/9/20,10000949,2.7,0.0299,70927,2017-09-27T00:00:00Z,0.019178082,2.717,0.02030313,0.015,-0.001103,1.00E-06,4.00E-05,0.100597345,0.136897345,0.029913885,0
2017/9/21,10000949,2.7,0.036,94799,2017-09-27T00:00:00Z,0.016438356,2.728,0.02030313,0.015,0.004049,1.60E-05,3.90E-05,0.098795083,0.136795083,0.036002224,0
2017/9/22,10000949,2.7,0.0343,86102,2017-09-27T00:00:00Z,0.01369863,2.729,0.02030313,0.015,0.000367,0,3.60E-05,0.095795992,0.125795992,0.034307372,0
2017/9/25,10000949,2.7,0.0315,86684,2017-09-27T00:00:00Z,0.005479452,2.729,0.02030313,0.015,0,0,3.40E-05,0.09287766,0.14747766,0.031502037,0
2017/9/26,10000957,2.75,0.0023,59836,2017-09-27T00:00:00Z,0.002739726,2.731,0.02030313,0.015,0.000733,1.00E-06,3.20E-05,0.090093313,0.152093313,0.002302719,0
2017/9/28,10000994,2.75,0.0207,67576,2017-10-25T00:00:00Z,0.073972603,2.715,0.02030313,0.015,0.001475,2.00E-06,3.20E-05,0.089259024,0.121159024,0.020701676,0
2017/9/29,10000994,2.75,0.0265,85455,2017-10-25T00:00:00Z,0.071232877,2.726,0.02030313,0.015,0.004052,1.60E-05,3.10E-05,0.087962154,0.129462154,0.026503357,0
2017/10/9,10000994,2.75,0.0296,151786,2017-10-25T00:00:00Z,0.043835616,2.75,0.02030313,0.015,0.008804,7.80E-05,3.40E-05,0.091897152,0.130397152,0.029609498,0
2017/10/10,10000994,2.75,0.0258,121358,2017-10-25T00:00:00Z,0.04109589,2.746,0.02030313,0.015,-0.001455,2.00E-06,3.20E-05,0.089276933,0.126276933,0.025805039,0
2017/10/11,10000994,2.75,0.0313,90966,2017-10-25T00:00:00Z,0.038356164,2.762,0.02030313,0.015,0.005827,3.40E-05,3.20E-05,0.0894733,0.1170733,0.031319391,0
2017/10/12,10000994,2.75,0.035,94833,2017-10-25T00:00:00Z,0.035616438,2.773,0.02030313,0.015,0.003983,1.60E-05,3.10E-05,0.088119042,0.105719042,0.035001391,0
2017/10/13,10000994,2.75,0.0345,72459,2017-10-25T00:00:00Z,0.032876712,2.771,0.02030313,0.015,-0.000721,1.00E-06,2.90E-05,0.085480599,0.114280599,0.034511398,0
2017/10/16,10000994,2.75,0.041,117425,2017-10-25T00:00:00Z,0.024657534,2.781,0.02030313,0.015,0.003609,1.30E-05,2.80E-05,0.084056123,0.129656123,0.041008866,0
2017/10/17,10000994,2.75,0.0374,79703,2017-10-25T00:00:00Z,0.021917808,2.779,0.02030313,0.015,-0.000719,1.00E-06,2.60E-05,0.0815434,0.1217434,0.037407001,0
2017/10/18,10000994,2.75,0.0545,125218,2017-10-25T00:00:00Z,0.019178082,2.802,0.02030313,0.015,0.008276,6.80E-05,2.90E-05,0.085358408,0.117158408,0.054505733,0
2017/10/19,10000995,2.8,0.0146,101554,2017-10-25T00:00:00Z,0.016438356,2.806,0.02030313,0.015,0.001428,2.00E-06,2.70E-05,0.082944002,0.080144002,0.014592556,0
2017/10/20,10000995,2.8,0.0075,76276,2017-10-25T00:00:00Z,0.01369863,2.79,0.02030313,0.015,-0.005702,3.30E-05,2.80E-05,0.083417805,0.091317805,0.007502566,0
2017/10/23,10000995,2.8,0.0048,68027,2017-10-25T00:00:00Z,0.005479452,2.791,0.02030313,0.015,0.000358,0,2.60E-05,0.08088857,0.10408857,0.004804433,0
2017/10/24,10000995,2.8,0.0082,113898,2017-10-25T00:00:00Z,0.002739726,2.806,0.02030313,0.015,0.005374,2.90E-05,2.60E-05,0.081161042,0.078961042,0.008199252,0
2017/10/26,10001015,2.8,0.0525,148907,2017-11-22T00:00:00Z,0.073972603,2.827,0.02030313,0.015,0.008922,8.00E-05,2.80E-05,0.083981507,0.125281507,0.052509819,0
2017/10/27,10001021,2.85,0.0422,154011,2017-11-22T00:00:00Z,0.071232877,2.873,0.02030313,0.015,0.016272,0.000265,4.20E-05,0.103116433,0.098516433,0.042186258,0
2017/10/30,10001021,2.85,0.0344,166205,2017-11-22T00:00:00Z,0.063013699,2.861,0.02030313,0.015,-0.004177,1.70E-05,4.10E-05,0.101285732,0.101985732,0.034422821,0
2017/10/31,10001021,2.85,0.0308,84450,2017-11-22T00:00:00Z,0.060273973,2.851,0.02030313,0.015,-0.003495,1.20E-05,3.90E-05,0.099136232,0.110336232,0.030815208,0
2017/11/1,10001021,2.85,0.0243,171889,2017-11-22T00:00:00Z,0.057534247,2.842,0.02030313,0.015,-0.003157,1.00E-05,3.70E-05,0.096896792,0.104896792,0.024326524,0
2017/11/2,10001021,2.85,0.0259,116437,2017-11-22T00:00:00Z,0.054794521,2.847,0.02030313,0.015,0.001759,3.00E-06,3.50E-05,0.094193677,0.104593677,0.025925015,0
2017/11/3,10001021,2.85,0.0254,112018,2017-11-22T00:00:00Z,0.052054795,2.851,0.02030313,0.015,0.001405,2.00E-06,3.30E-05,0.091487423,0.097587423,0.025402335,0
2017/11/6,10001021,2.85,0.0219,100656,2017-11-22T00:00:00Z,0.043835616,2.843,0.02030313,0.015,-0.002806,8.00E-06,3.20E-05,0.08936892,0.10756892,0.02190942,0
2017/11/7,10001021,2.85,0.0396,203712,2017-11-22T00:00:00Z,0.04109589,2.875,0.02030313,0.015,0.011256,0.000127,3.70E-05,0.097072991,0.110672991,0.039603405,0
2017/11/8,10001021,2.85,0.039,191298,2017-11-22T00:00:00Z,0.038356164,2.874,0.02030313,0.015,-0.000348,0,3.50E-05,0.094125474,0.114725474,0.039018505,0
2017/11/9,10001021,2.85,0.044,124229,2017-11-22T00:00:00Z,0.035616438,2.885,0.02030313,0.015,0.003827,1.50E-05,3.40E-05,0.092463633,0.105563633,0.044016123,0
2017/11/10,10001023,2.9,0.0321,213361,2017-11-22T00:00:00Z,0.032876712,2.918,0.02030313,0.015,0.011438,0.000131,4.00E-05,0.100074139,0.105974139,0.032110161,0
2017/11/13,10001023,2.9,0.0387,152431,2017-11-22T00:00:00Z,0.024657534,2.928,0.02030313,0.015,0.003427,1.20E-05,3.80E-05,0.097936296,0.121836296,0.038707845,0
2017/11/14,10001023,2.9,0.0276,145321,2017-11-22T00:00:00Z,0.021917808,2.913,0.02030313,0.015,-0.005123,2.60E-05,3.70E-05,0.097019821,0.120419821,0.027605989,0
2017/11/15,10001023,2.9,0.0172,165667,2017-11-22T00:00:00Z,0.019178082,2.901,0.02030313,0.015,-0.004119,1.70E-05,3.60E-05,0.095418348,0.105218348,0.017209628,0
2017/11/16,10001023,2.9,0.0362,195661,2017-11-22T00:00:00Z,0.016438356,2.932,0.02030313,0.015,0.010686,0.000114,4.10E-05,0.101414662,0.103314662,0.036201843,0
2017/11/21,10001053,3.1,0.0349,183243,2017-12-27T00:00:00Z,0.098630137,3.046,0.02030313,0.015,0.016689,0.000279,7.20E-05,0.134309179,0.152309179,0.034917028,0
2017/11/22,10001053,3.1,0.0436,209412,2017-12-27T00:00:00Z,0.095890411,3.067,0.02030313,0.015,0.006894,4.80E-05,7.00E-05,0.132948449,0.155948449,0.043634456,0
2017/11/23,10001053,3.1,0.02,200859,2017-12-27T00:00:00Z,0.093150685,2.991,0.02030313,0.015,-0.02478,0.000614,0.000103,0.160932038,0.161132038,0.020019964,0
2017/11/24,10001045,3,0.053,225439,2017-12-27T00:00:00Z,0.090410959,2.99,0.02030313,0.015,-0.000334,0,9.70E-05,0.156034816,0.163234816,0.053013691,0
2017/11/27,10001045,3,0.0444,207273,2017-12-27T00:00:00Z,0.082191781,2.966,0.02030313,0.015,-0.008027,6.40E-05,9.50E-05,0.154467523,0.177367523,0.044423169,0
2017/11/28,10001045,2.946,0.0374,72368,2017-12-27T00:00:00Z,0.079452055,2.896,0.02030313,0.015,-0.023601,0.000557,0.000122,0.175642863,0.181542863,0.037424417,0
2017/11/29,10001045,2.946,0.0349,83128,2017-12-27T00:00:00Z,0.076712329,2.89,0.02030313,0.015,-0.002072,4.00E-06,0.000115,0.170482528,0.183682528,0.034916058,0
2017/11/30,10001087,2.9,0.0419,88640,2017-12-27T00:00:00Z,0.073972603,2.858,0.02030313,0.015,-0.011073,0.000123,0.000116,0.170804583,0.195704583,0.04191279,0
2017/12/1,10001086,2.85,0.0521,83074,2017-12-27T00:00:00Z,0.071232877,2.838,0.02030313,0.015,-0.006998,4.90E-05,0.000112,0.167821897,0.193121897,0.052103745,0
2017/12/4,10001086,2.85,0.055,84019,2017-12-27T00:00:00Z,0.063013699,2.858,0.02030313,0.015,0.007047,5.00E-05,0.000108,0.165000746,0.180100746,0.055009322,0
2017/12/5,10001087,2.9,0.0524,114465,2017-12-27T00:00:00Z,0.060273973,2.908,0.02030313,0.015,0.017495,0.000306,0.00012,0.173837436,0.171637436,0.052376392,0
2017/12/6,10001087,2.9,0.0371,120799,2017-12-27T00:00:00Z,0.057534247,2.871,0.02030313,0.015,-0.012724,0.000162,0.000122,0.175653163,0.183653163,0.037122279,0
2017/12/7,10001086,2.85,0.0399,106336,2017-12-27T00:00:00Z,0.054794521,2.844,0.02030313,0.015,-0.009404,8.80E-05,0.00012,0.174183933,0.162683933,0.039883325,0
2017/12/8,10001086,2.85,0.0499,136836,2017-12-27T00:00:00Z,0.052054795,2.865,0.02030313,0.015,0.007384,5.50E-05,0.000116,0.171300984,0.163200984,0.049882496,0
2017/12/11,10001086,2.85,0.067,89176,2017-12-27T00:00:00Z,0.043835616,2.898,0.02030313,0.015,0.011518,0.000133,0.000117,0.172015648,0.161915648,0.066978819,0
2017/12/12,10001087,2.9,0.017,102441,2017-12-27T00:00:00Z,0.04109589,2.846,0.02030313,0.015,-0.017943,0.000322,0.00013,0.180782037,0.164782037,0.016999331,0
2017/12/13,10001086,2.85,0.0479,132928,2017-12-27T00:00:00Z,0.038356164,2.87,0.02030313,0.015,0.008433,7.10E-05,0.000126,0.178315602,0.167415602,0.047884298,0
2017/12/14,10001086,2.85,0.0343,101638,2017-12-27T00:00:00Z,0.035616438,2.85,0.02030313,0.015,-0.006969,4.90E-05,0.000122,0.174994067,0.161194067,0.034296913,0
