Trading_date,Option_code,K,C,Trading_volume,Maturity_date,T,S,q,r,Rt,Rt2,sigma2,EWMA_sigma
2018/11/23,10001472,2.5,0.0131,195272,2018-11-28T00:00:00Z,0.01369863,2.442,0.02030313,0.015,-0.016512,0.000273,0.00026,0.255841998
2018/11/26,10001471,2.45,0.0243,166028,2018-11-28T00:00:00Z,0.005479452,2.45,0.02030313,0.015,0.003276,0.000011,0.000245,0.2483749
2018/11/27,10001471,2.45,0.0112,155915,2018-11-28T00:00:00Z,0.002739726,2.439,0.02030313,0.015,-0.00449,0.00002,0.000231,0.241440424
2018/11/28,10001471,2.45,0.0115,183650,2018-11-28T00:00:00Z,0,2.466,0.02030313,0.015,0.01107,0.000123,0.000225,0.238010054
2018/11/29,10001313,2.5,0.051,139922,2018-12-26T00:00:00Z,0.073972603,2.453,0.02030313,0.015,-0.005272,0.000028,0.000213,0.231667984
2018/11/30,10001313,2.5,0.0604,146824,2018-12-26T00:00:00Z,0.071232877,2.474,0.02030313,0.015,0.008561,0.000073,0.000205,0.227063853
2018/12/3,10001313,2.45,0.0788,106122,2018-12-26T00:00:00Z,0.063013699,2.482,0.02030313,0.015,0.003234,0.00001,0.000193,0.22050536
2018/12/4,10001548,2.5,0.0522,73650,2018-12-26T00:00:00Z,0.060273973,2.49,0.02030313,0.015,0.003223,0.00001,0.000182,0.214154943
2018/12/5,10001548,2.5,0.0454,81889,2018-12-26T00:00:00Z,0.057534247,2.479,0.02030313,0.015,-0.004418,0.00002,0.000172,0.208340295
2018/12/6,10001548,2.5,0.0275,106902,2018-12-26T00:00:00Z,0.054794521,2.433,0.02030313,0.015,-0.018556,0.000344,0.000183,0.214493497
2018/12/7,10001548,2.5,0.0214,69939,2018-12-26T00:00:00Z,0.052054795,2.425,0.02030313,0.015,-0.003288,0.000011,0.000172,0.208351833
2018/12/10,10001547,2.45,0.0297,88422,2018-12-26T00:00:00Z,0.043835616,2.408,0.02030313,0.015,-0.00701,0.000049,0.000165,0.203835525
2018/12/11,10001547,2.45,0.0311,70778,2018-12-26T00:00:00Z,0.04109589,2.413,0.02030313,0.015,0.002076,0.000004,0.000155,0.197790737
2018/12/12,10001547,2.45,0.0307,73618,2018-12-26T00:00:00Z,0.038356164,2.419,0.02030313,0.015,0.002487,0.000006,0.000146,0.192008827
2018/12/13,10001547,2.45,0.0408,139089,2018-12-26T00:00:00Z,0.035616438,2.453,0.02030313,0.015,0.014055,0.000198,0.000149,0.194016403
2018/12/14,10001547,2.45,0.0264,108107,2018-12-26T00:00:00Z,0.032876712,2.423,0.02030313,0.015,-0.01223,0.00015,0.000149,0.194024061
2018/12/17,10001546,2.4,0.0492,104656,2018-12-26T00:00:00Z,0.024657534,2.42,0.02030313,0.015,-0.001238,0.000002,0.000141,0.188174904
2018/12/18,10001546,2.4,0.0302,147455,2018-12-26T00:00:00Z,0.021917808,2.391,0.02030313,0.015,-0.011983,0.000144,0.000141,0.188298946
2018/12/19,10001546,2.4,0.0179,165699,2018-12-26T00:00:00Z,0.019178082,2.365,0.02030313,0.015,-0.010874,0.000118,0.000139,0.187395271
2018/12/20,10001545,2.35,0.0224,191130,2018-12-26T00:00:00Z,0.016438356,2.331,0.02030313,0.015,-0.014376,0.000207,0.000143,0.190091949
2018/12/21,10001545,2.35,0.0109,153945,2018-12-26T00:00:00Z,0.01369863,2.302,0.02030313,0.015,-0.012441,0.000155,0.000144,0.19054424
2018/12/24,10001544,2.3,0.0188,156890,2018-12-26T00:00:00Z,0.005479452,2.304,0.02030313,0.015,0.000869,0.000001,0.000135,0.184770381
2018/12/25,10001544,2.3,0.0105,170874,2018-12-26T00:00:00Z,0.002739726,2.292,0.02030313,0.015,-0.005208,0.000027,0.000129,0.180282679
2018/12/26,10001544,2.3,1.00E-04,108567,2018-12-26T00:00:00Z,0,2.275,0.02030313,0.015,-0.007417,0.000055,0.000125,0.177153991
2018/12/27,10001562,2.3,0.052,158796,2019-01-23T00:00:00Z,0.073972603,2.275,0.02030313,0.015,0,0,0.000117,0.171757167
2018/12/28,10001562,2.3,0.0515,147029,2019-01-23T00:00:00Z,0.071232877,2.286,0.02030313,0.015,0.004835,0.000023,0.000111,0.167582758
2019/1/2,10001562,2.3,0.0351,157109,2019-01-23T00:00:00Z,0.057534247,2.255,0.02030313,0.015,-0.013561,0.000184,0.000116,0.170819907
2019/1/3,10001562,2.3,0.0347,155637,2019-01-23T00:00:00Z,0.054794521,2.261,0.02030313,0.015,0.002661,0.000007,0.000109,0.165938899
2019/1/4,10001562,2.3,0.055,231608,2019-01-23T00:00:00Z,0.052054795,2.31,0.02030313,0.015,0.021672,0.00047,0.000131,0.18161761
2019/1/7,10001563,2.35,0.0293,146632,2019-01-23T00:00:00Z,0.043835616,2.307,0.02030313,0.015,-0.001299,0.000002,0.000123,0.176157204
2019/1/8,10001562,2.3,0.045,100966,2019-01-23T00:00:00Z,0.04109589,2.3,0.02030313,0.015,-0.003034,0.000009,0.000116,0.17119779
2019/1/9,10001563,2.35,0.0279,223452,2019-01-23T00:00:00Z,0.038356164,2.325,0.02030313,0.015,0.01087,0.000118,0.000116,0.171279163
2019/1/10,10001562,2.3,0.0526,142937,2019-01-23T00:00:00Z,0.035616438,2.328,0.02030313,0.015,0.00129,0.000002,0.00011,0.166137089
2019/1/11,10001563,2.35,0.0315,193278,2019-01-23T00:00:00Z,0.032876712,2.347,0.02030313,0.015,0.008162,0.000067,0.000107,0.164172433
2019/1/14,10001563,2.35,0.021,140662,2019-01-23T00:00:00Z,0.024657534,2.325,0.02030313,0.015,-0.009374,0.000088,0.000106,0.163291033
2019/1/15,10001563,2.35,0.0374,242929,2019-01-23T00:00:00Z,0.021917808,2.37,0.02030313,0.015,0.019355,0.000375,0.000122,0.175294676
2019/1/16,10001563,2.35,0.0367,143352,2019-01-23T00:00:00Z,0.019178082,2.374,0.02030313,0.015,0.001688,0.000003,0.000115,0.170081158
2019/1/17,10001563,2.35,0.0283,204853,2019-01-23T00:00:00Z,0.016438356,2.365,0.02030313,0.015,-0.003791,0.000014,0.000109,0.165557398
2019/1/18,10001564,2.4,0.0191,280689,2019-01-23T00:00:00Z,0.01369863,2.409,0.02030313,0.015,0.018605,0.000346,0.000123,0.176063138
2019/1/21,10001564,2.4,0.0294,208915,2019-01-23T00:00:00Z,0.005479452,2.424,0.02030313,0.015,0.006227,0.000039,0.000118,0.172408106
2019/1/22,10001564,2.4,0.0087,166350,2019-01-23T00:00:00Z,0.002739726,2.396,0.02030313,0.015,-0.011551,0.000133,0.000119,0.173085328
2019/1/23,10001564,2.4,1.00E-04,152552,2019-01-23T00:00:00Z,0,2.392,0.02030313,0.015,-0.001669,0.000003,0.000112,0.167937963
2019/1/24,10001653,2.4,0.0465,195176,2019-02-27T00:00:00Z,0.093150685,2.403,0.02030313,0.015,0.004599,0.000021,0.000106,0.163800864
2019/1/25,10001653,2.4,0.0605,200610,2019-02-27T00:00:00Z,0.090410959,2.433,0.02030313,0.015,0.012484,0.000156,0.000109,0.166064699
2019/1/28,10001654,2.45,0.0358,191744,2019-02-27T00:00:00Z,0.082191781,2.43,0.02030313,0.015,-0.001233,0.000002,0.000103,0.161077074
2019/1/29,10001654,2.45,0.0477,174800,2019-02-27T00:00:00Z,0.079452055,2.448,0.02030313,0.015,0.007407,0.000055,0.0001,0.15880398
2019/1/30,10001654,2.45,0.0446,151616,2019-02-27T00:00:00Z,0.076712329,2.437,0.02030313,0.015,-0.004493,0.00002,0.000095,0.154954422
2019/1/31,10001654,2.45,0.0619,209357,2019-02-27T00:00:00Z,0.073972603,2.474,0.02030313,0.015,0.015183,0.000231,0.000103,0.161417325
2019/2/1,10001655,2.5,0.0427,166873,2019-02-27T00:00:00Z,0.071232877,2.492,0.02030313,0.015,0.007276,0.000053,0.0001,0.15903648
2019/2/11,10001655,2.5,0.044,185032,2019-02-27T00:00:00Z,0.043835616,2.516,0.02030313,0.015,0.009631,0.000093,0.0001,0.158674088
2019/2/12,10001655,2.5,0.0477,166496,2019-02-27T00:00:00Z,0.04109589,2.524,0.02030313,0.015,0.00318,0.00001,0.000095,0.154336269
2019/2/13,10001673,2.55,0.0496,246362,2019-02-27T00:00:00Z,0.038356164,2.571,0.02030313,0.015,0.018621,0.000347,0.00011,0.166232877
2019/2/14,10001675,2.6,0.0281,196615,2019-02-27T00:00:00Z,0.035616438,2.567,0.02030313,0.015,-0.001556,0.000002,0.000103,0.161282256
2019/2/15,10001673,2.55,0.0204,239346,2019-02-27T00:00:00Z,0.032876712,2.511,0.02030313,0.015,-0.021815,0.000476,0.000126,0.177896034
2019/2/18,10001673,2.55,0.0477,250703,2019-02-27T00:00:00Z,0.024657534,2.571,0.02030313,0.015,0.023895,0.000571,0.000152,0.195911106
2019/2/19,10001675,2.6,0.0217,333464,2019-02-27T00:00:00Z,0.021917808,2.567,0.02030313,0.015,-0.001556,0.000002,0.000143,0.190039182
2019/2/20,10001675,2.6,0.025,223656,2019-02-27T00:00:00Z,0.019178082,2.577,0.02030313,0.015,0.003896,0.000015,0.000136,0.184871452
2019/2/21,10001673,2.55,0.0376,301498,2019-02-27T00:00:00Z,0.016438356,2.566,0.02030313,0.015,-0.004269,0.000018,0.000129,0.180006383
2019/2/22,10001673,2.55,0.0745,338284,2019-02-27T00:00:00Z,0.01369863,2.618,0.02030313,0.015,0.020265,0.000411,0.000146,0.191487588
2019/2/25,10001699,2.7,0.1263,351173,2019-02-27T00:00:00Z,0.005479452,2.816,0.02030313,0.015,0.07563,0.00572,0.00048,0.347782783
2019/2/26,10001703,2.75,0.0141,236448,2019-02-27T00:00:00Z,0.002739726,2.728,0.02030313,0.015,-0.03125,0.000977,0.00051,0.358415007
2019/2/27,10001703,2.75,1.00E-04,254591,2019-02-27T00:00:00Z,0,2.736,0.02030313,0.015,0.002933,0.000009,0.00048,0.347683287
2019/2/28,10001713,2.8,0.0678,179653,2019-03-27T00:00:00Z,0.073972603,2.736,0.02030313,0.015,0,0,0.000451,0.337091454
2019/3/1,10001713,2.8,0.0952,264258,2019-03-27T00:00:00Z,0.071038251,2.802,0.02030313,0.015,0.024123,0.000582,0.000459,0.340016596
2019/3/4,10001730,3,0.039,557318,2019-03-27T00:00:00Z,0.06284153,2.815,0.02030313,0.015,0.00464,0.000022,0.000433,0.330151589
2019/3/5,10001730,3,0.0453,295903,2019-03-27T00:00:00Z,0.06010929,2.813,0.02030313,0.015,-0.00071,0.000001,0.000407,0.320105764
2019/3/6,10001730,3,0.0482,391336,2019-03-27T00:00:00Z,0.057377049,2.82,0.02030313,0.015,0.002488,0.000006,0.000383,0.310504857
2019/3/7,10001730,3,0.0357,347271,2019-03-27T00:00:00Z,0.054644809,2.773,0.02030313,0.015,-0.016667,0.000278,0.000376,0.307942317
2019/3/8,10001730,3,0.0184,340643,2019-03-27T00:00:00Z,0.051912568,2.675,0.02030313,0.015,-0.035341,0.001249,0.000429,0.32866884
2019/3/11,10001730,3,0.0105,278306,2019-03-27T00:00:00Z,0.043715847,2.69,0.02030313,0.015,0.005607,0.000031,0.000405,0.319401384
2019/3/12,10001730,3,0.0097,226672,2019-03-27T00:00:00Z,0.040983607,2.701,0.02030313,0.015,0.004089,0.000017,0.000382,0.31007909
2019/3/13,10001619,2.7,0.0762,226378,2019-03-27T00:00:00Z,0.038251366,2.706,0.02030313,0.015,0.001851,0.000003,0.000359,0.300718993
2019/3/14,10001619,2.7,0.0721,223082,2019-03-27T00:00:00Z,0.035519126,2.71,0.02030313,0.015,0.001478,0.000002,0.000337,0.291614534
2019/3/15,10001619,2.7,0.0798,247145,2019-03-27T00:00:00Z,0.032786885,2.74,0.02030313,0.015,0.01107,0.000123,0.000325,0.285988828
2019/3/18,10001713,2.8,0.0618,264200,2019-03-27T00:00:00Z,0.024590164,2.812,0.02030313,0.015,0.026277,0.000691,0.000347,0.295503973
2019/3/19,10001713,2.8,0.05,221192,2019-03-27T00:00:00Z,0.021857923,2.79,0.02030313,0.015,-0.007824,0.000061,0.000329,0.288112341
2019/3/20,10001713,2.8,0.0465,294169,2019-03-27T00:00:00Z,0.019125683,2.794,0.02030313,0.015,0.001434,0.000002,0.00031,0.279390902
2019/3/21,10001713,2.8,0.0387,263905,2019-03-27T00:00:00Z,0.016393443,2.784,0.02030313,0.015,-0.003579,0.000013,0.000292,0.271236808
2019/3/22,10001713,2.8,0.0252,300783,2019-03-27T00:00:00Z,0.013661202,2.777,0.02030313,0.015,-0.002514,0.000006,0.000275,0.263155526
2019/3/25,10001705,2.75,0.009,221790,2019-03-27T00:00:00Z,0.005464481,2.702,0.02030313,0.015,-0.027008,0.000729,0.000302,0.275906572
2019/3/26,10001619,2.7,0.0122,201644,2019-03-27T00:00:00Z,0.00273224,2.692,0.02030313,0.015,-0.003701,0.000014,0.000285,0.267888168
2019/3/27,10001619,2.7,0.018,248254,2019-03-27T00:00:00Z,0,2.723,0.02030313,0.015,0.011516,0.000133,0.000276,0.263558866
2019/3/28,10001754,2.7,0.0833,154768,2019-04-24T00:00:00Z,0.073770492,2.718,0.02030313,0.015,-0.001836,0.000003,0.000259,0.255629534
2019/3/29,10001769,3,0.0258,312957,2019-04-24T00:00:00Z,0.071038251,2.819,0.02030313,0.015,0.03716,0.001381,0.000327,0.286886729
2019/4/1,10001769,3,0.0442,409291,2019-04-24T00:00:00Z,0.06284153,2.874,0.02030313,0.015,0.01951,0.000381,0.00033,0.288307662
2019/4/2,10001769,3,0.0437,226892,2019-04-24T00:00:00Z,0.06010929,2.872,0.02030313,0.015,-0.000696,0,0.00031,0.279537747
2019/4/3,10001769,3,0.0502,196364,2019-04-24T00:00:00Z,0.057377049,2.901,0.02030313,0.015,0.010097,0.000102,0.000298,0.27385123
2019/4/4,10001769,3,0.058,282694,2019-04-24T00:00:00Z,0.054644809,2.939,0.02030313,0.015,0.013099,0.000172,0.00029,0.270350044
2019/4/8,10001769,3,0.0563,309791,2019-04-24T00:00:00Z,0.043715847,2.943,0.02030313,0.015,0.001361,0.000002,0.000273,0.262167513
2019/4/9,10001759,2.95,0.0724,202616,2019-04-24T00:00:00Z,0.040983607,2.949,0.02030313,0.015,0.002039,0.000004,0.000257,0.254304428
2019/4/10,10001759,2.95,0.0783,222836,2019-04-24T00:00:00Z,0.038251366,2.964,0.02030313,0.015,0.005086,0.000026,0.000243,0.247349318
2019/4/11,10001759,2.95,0.0497,295986,2019-04-24T00:00:00Z,0.035519126,2.912,0.02030313,0.015,-0.017544,0.000308,0.000247,0.249328144
2019/4/12,10001758,2.9,0.0633,228620,2019-04-24T00:00:00Z,0.032786885,2.906,0.02030313,0.015,-0.00206,0.000004,0.000232,0.24186534
2019/4/15,10001759,2.95,0.0312,364367,2019-04-24T00:00:00Z,0.024590164,2.906,0.02030313,0.015,0,0,0.000218,0.234497147
2019/4/16,10001769,3,0.055,409167,2019-04-24T00:00:00Z,0.021857923,3.008,0.02030313,0.015,0.0351,0.001232,0.000279,0.265174187
2019/4/17,10001769,3,0.0449,402010,2019-04-24T00:00:00Z,0.019125683,2.997,0.02030313,0.015,-0.003657,0.000013,0.000263,0.257488851
2019/4/18,10001769,3,0.0319,273233,2019-04-24T00:00:00Z,0.016393443,2.987,0.02030313,0.015,-0.003337,0.000011,0.000248,0.249981629
2019/4/19,10001769,3,0.0446,485379,2019-04-24T00:00:00Z,0.013661202,3.024,0.02030313,0.015,0.012387,0.000153,0.000242,0.247105946
2019/4/22,10001769,3,0.0103,426055,2019-04-24T00:00:00Z,0.005464481,2.958,0.02030313,0.015,-0.021825,0.000476,0.000256,0.254165396
2019/4/23,10001769,3,0.0027,280051,2019-04-24T00:00:00Z,0.00273224,2.963,0.02030313,0.015,0.00169,0.000003,0.000241,0.246510136
2019/4/24,10001759,2.95,0.0043,273276,2019-04-24T00:00:00Z,0,2.958,0.02030313,0.015,-0.001687,0.000003,0.000227,0.239090501
2019/4/25,10001791,2.95,0.0742,254833,2019-05-22T00:00:00Z,0.073770492,2.913,0.02030313,0.015,-0.015213,0.000231,0.000227,0.23923567
2019/4/26,10001791,2.95,0.0562,230356,2019-05-22T00:00:00Z,0.071038251,2.88,0.02030313,0.015,-0.011329,0.000128,0.000221,0.236093449
2019/4/29,10001791,2.95,0.0652,304575,2019-05-22T00:00:00Z,0.06284153,2.921,0.02030313,0.015,0.014236,0.000203,0.00022,0.235499539
2019/4/30,10001791,2.95,0.066,201385,2019-05-22T00:00:00Z,0.06010929,2.928,0.02030313,0.015,0.002396,0.000006,0.000207,0.228515347
2019/5/6,10001780,2.85,0.0451,261674,2019-05-22T00:00:00Z,0.043715847,2.787,0.02030313,0.015,-0.048156,0.002319,0.000334,0.290084489
2019/5/7,10001715,2.8,0.1115,101533,2019-06-26T00:00:00Z,0.136612022,2.79,0.02030313,0.015,0.001076,0.000001,0.000314,0.281278492
2019/5/8,10001778,2.75,0.0585,199699,2019-05-22T00:00:00Z,0.038251366,2.745,0.02030313,0.015,-0.016129,0.00026,0.000311,0.279828407
2019/5/9,10001715,2.8,0.0684,115640,2019-06-26T00:00:00Z,0.131147541,2.686,0.02030313,0.015,-0.021494,0.000462,0.00032,0.283885147
2019/5/10,10001778,2.75,0.0719,374426,2019-05-22T00:00:00Z,0.032786885,2.777,0.02030313,0.015,0.033879,0.001148,0.000369,0.305139718
2019/5/13,10001778,2.75,0.0371,217558,2019-05-22T00:00:00Z,0.024590164,2.725,0.02030313,0.015,-0.018725,0.000351,0.000368,0.304672332
2019/5/14,10001778,2.75,0.0275,249276,2019-05-22T00:00:00Z,0.021857923,2.708,0.02030313,0.015,-0.006239,0.000039,0.000349,0.296385181
2019/5/15,10001778,2.75,0.0444,293272,2019-05-22T00:00:00Z,0.019125683,2.765,0.02030313,0.015,0.021049,0.000443,0.000354,0.298784932
2019/5/16,10001778,2.75,0.0435,201050,2019-05-22T00:00:00Z,0.016393443,2.774,0.02030313,0.015,0.003255,0.000011,0.000334,0.289959107
2019/5/17,10001778,2.75,0.0167,275807,2019-05-22T00:00:00Z,0.013661202,2.723,0.02030313,0.015,-0.018385,0.000338,0.000334,0.290073082
2019/5/20,10001777,2.7,0.0206,315805,2019-05-22T00:00:00Z,0.005464481,2.699,0.02030313,0.015,-0.008814,0.000078,0.000319,0.283316819
2019/5/21,10001777,2.7,0.0258,346034,2019-05-22T00:00:00Z,0.00273224,2.722,0.02030313,0.015,0.008522,0.000073,0.000304,0.276677272
2019/5/22,10001777,2.7,4.00E-04,234609,2019-05-22T00:00:00Z,0,2.709,0.02030313,0.015,-0.004776,0.000023,0.000287,0.268890628
2019/5/23,10001621,2.7,0.061,226941,2019-06-26T00:00:00Z,0.092896175,2.677,0.02030313,0.015,-0.011812,0.00014,0.000278,0.264714568
2019/5/24,10001621,2.7,0.0668,254828,2019-06-26T00:00:00Z,0.090163934,2.691,0.02030313,0.015,0.00523,0.000027,0.000263,0.257454673
2019/5/27,10001621,2.7,0.0784,309920,2019-06-26T00:00:00Z,0.081967213,2.714,0.02030313,0.015,0.008547,0.000073,0.000252,0.251814357
2019/5/28,10001707,2.75,0.0558,253559,2019-06-26T00:00:00Z,0.079234973,2.733,0.02030313,0.015,0.007001,0.000049,0.000239,0.245656016
2019/5/29,10001707,2.75,0.059,270015,2019-06-26T00:00:00Z,0.076502732,2.748,0.02030313,0.015,0.005488,0.00003,0.000227,0.239126599
2019/5/30,10001707,2.75,0.057,244666,2019-06-26T00:00:00Z,0.073770492,2.737,0.02030313,0.015,-0.004003,0.000016,0.000214,0.232363747
2019/5/31,10001707,2.75,0.053,268232,2019-06-26T00:00:00Z,0.071038251,2.728,0.02030313,0.015,-0.003288,0.000011,0.000202,0.225647568
2019/6/3,10001707,2.75,0.0563,305131,2019-06-26T00:00:00Z,0.06284153,2.74,0.02030313,0.015,0.004399,0.000019,0.000191,0.219441068
2019/6/4,10001707,2.75,0.051,196292,2019-06-26T00:00:00Z,0.06010929,2.722,0.02030313,0.015,-0.006569,0.000043,0.000182,0.214284023
2019/6/5,10001707,2.75,0.0463,236726,2019-06-26T00:00:00Z,0.057377049,2.718,0.02030313,0.015,-0.00147,0.000002,0.000171,0.207834633
2019/6/6,10001707,2.75,0.0409,196063,2019-06-26T00:00:00Z,0.054644809,2.704,0.02030313,0.015,-0.005151,0.000027,0.000163,0.202496105
2019/6/10,10001707,2.75,0.0454,237870,2019-06-26T00:00:00Z,0.043715847,2.739,0.02030313,0.015,0.012944,0.000168,0.000163,0.20267615
2019/6/11,10001707,2.75,0.0796,366480,2019-06-26T00:00:00Z,0.040983607,2.814,0.02030313,0.015,0.027382,0.00075,0.000198,0.223494426
2019/6/12,10001715,2.8,0.0469,208841,2019-06-26T00:00:00Z,0.038251366,2.802,0.02030313,0.015,-0.004264,0.000018,0.000187,0.217319421
2019/6/13,10001715,2.8,0.0413,317992,2019-06-26T00:00:00Z,0.035519126,2.796,0.02030313,0.015,-0.002141,0.000005,0.000176,0.210863454
2019/6/14,10001715,2.8,0.0342,273441,2019-06-26T00:00:00Z,0.032786885,2.79,0.02030313,0.015,-0.002146,0.000005,0.000166,0.204609921
2019/6/17,10001715,2.8,0.035,307535,2019-06-26T00:00:00Z,0.024590164,2.799,0.02030313,0.015,0.003226,0.00001,0.000157,0.198772842
2019/6/18,10001715,2.8,0.0371,303804,2019-06-26T00:00:00Z,0.021857923,2.81,0.02030313,0.015,0.00393,0.000015,0.000148,0.193322342
2019/6/19,10001735,2.85,0.0307,424937,2019-06-26T00:00:00Z,0.019125683,2.856,0.02030313,0.015,0.01637,0.000268,0.000155,0.197946912
2019/6/20,10001736,2.9,0.0604,536443,2019-06-26T00:00:00Z,0.016393443,2.954,0.02030313,0.015,0.034314,0.001177,0.000217,0.233740817
2019/6/21,10001738,3,0.0176,333333,2019-06-26T00:00:00Z,0.013661202,2.953,0.02030313,0.015,-0.000339,0,0.000204,0.226623953
2019/6/24,10001738,3,0.006,235449,2019-06-26T00:00:00Z,0.005464481,2.959,0.02030313,0.015,0.002032,0.000004,0.000192,0.219862074
2019/6/25,10001737,2.95,0.0054,302951,2019-06-26T00:00:00Z,0.00273224,2.919,0.02030313,0.015,-0.013518,0.000183,0.000191,0.219549488
2019/6/26,10001736,2.9,0.0035,213110,2019-06-26T00:00:00Z,0,2.916,0.02030313,0.015,-0.001028,0.000001,0.00018,0.212898637
2019/6/27,10001875,3,0.0688,316802,2019-07-24T00:00:00Z,0.073770492,2.955,0.02030313,0.015,0.013374,0.000179,0.00018,0.212863567
2019/6/28,10001875,3,0.0697,210176,2019-07-24T00:00:00Z,0.071038251,2.952,0.02030313,0.015,-0.001015,0.000001,0.000169,0.206416638
2019/7/1,10001877,3.1,0.0481,400850,2019-07-24T00:00:00Z,0.06284153,3.02,0.02030313,0.015,0.023035,0.000531,0.000191,0.219258662
2019/7/2,10001875,3,0.083,184205,2019-07-24T00:00:00Z,0.06010929,3.016,0.02030313,0.015,-0.001325,0.000002,0.000179,0.21264154
2019/7/3,10001875,3,0.0628,260421,2019-07-24T00:00:00Z,0.057377049,2.987,0.02030313,0.015,-0.009615,0.000092,0.000174,0.209526533
2019/7/4,10001875,3,0.0565,285308,2019-07-24T00:00:00Z,0.054644809,2.976,0.02030313,0.015,-0.003683,0.000014,0.000165,0.203647585
2019/7/5,10001875,3,0.0608,262032,2019-07-24T00:00:00Z,0.051912568,2.987,0.02030313,0.015,0.003696,0.000014,0.000156,0.197966085
2019/7/8,10001875,3,0.0281,410979,2019-07-24T00:00:00Z,0.043715847,2.924,0.02030313,0.015,-0.021091,0.000445,0.000173,0.208722837
2019/7/9,10001873,2.95,0.0356,239200,2019-07-24T00:00:00Z,0.040983607,2.914,0.02030313,0.015,-0.00342,0.000012,0.000163,0.20280078
2019/7/10,10001873,2.95,0.0335,233962,2019-07-24T00:00:00Z,0.038251366,2.912,0.02030313,0.015,-0.000686,0,0.000153,0.196640762
2019/7/11,10001873,2.95,0.0363,377323,2019-07-24T00:00:00Z,0.035519126,2.922,0.02030313,0.015,0.003434,0.000012,0.000145,0.191117349
2019/7/12,10001873,2.95,0.0414,354796,2019-07-24T00:00:00Z,0.032786885,2.943,0.02030313,0.015,0.007187,0.000052,0.000139,0.187390642
2019/7/15,10001873,2.95,0.0386,446358,2019-07-24T00:00:00Z,0.024590164,2.942,0.02030313,0.015,-0.00034,0,0.000131,0.181686773
2019/7/16,10001873,2.95,0.03,247571,2019-07-24T00:00:00Z,0.021857923,2.925,0.02030313,0.015,-0.005778,0.000033,0.000125,0.177579083
2019/7/17,10001873,2.95,0.0214,278797,2019-07-24T00:00:00Z,0.019125683,2.916,0.02030313,0.015,-0.003077,0.000009,0.000118,0.172584526
2019/7/18,10001873,2.95,0.0145,246637,2019-07-24T00:00:00Z,0.016393443,2.905,0.02030313,0.015,-0.003772,0.000014,0.000112,0.16796861
2019/7/19,10001873,2.95,0.0271,420032,2019-07-24T00:00:00Z,0.013661202,2.94,0.02030313,0.015,0.012048,0.000145,0.000114,0.169456337
2019/7/22,10001873,2.95,0.0093,393591,2019-07-24T00:00:00Z,0.005464481,2.922,0.02030313,0.015,-0.006122,0.000037,0.000109,0.1660099
2019/7/23,10001873,2.95,0.004,249313,2019-07-24T00:00:00Z,0.00273224,2.923,0.02030313,0.015,0.000342,0,0.000103,0.160958071
2019/7/24,10001873,2.95,5.00E-04,394957,2019-07-24T00:00:00Z,0,2.952,0.02030313,0.015,0.009921,0.000098,0.000103,0.160752448
2019/7/25,10001888,2.95,0.0798,222648,2019-08-28T00:00:00Z,0.092896175,2.977,0.02030313,0.015,0.008469,0.000072,0.000101,0.159296241
2019/7/26,10001889,3,0.0581,163354,2019-08-28T00:00:00Z,0.090163934,2.982,0.02030313,0.015,0.00168,0.000003,0.000095,0.154581455
2019/7/29,10001889,3,0.0542,146259,2019-08-28T00:00:00Z,0.081967213,2.978,0.02030313,0.015,-0.001341,0.000002,0.000089,0.149963016
2019/7/30,10001889,3,0.0599,247333,2019-08-28T00:00:00Z,0.079234973,2.988,0.02030313,0.015,0.003358,0.000011,0.000085,0.145979667
2019/7/31,10001889,3,0.0492,235531,2019-08-28T00:00:00Z,0.076502732,2.96,0.02030313,0.015,-0.009371,0.000088,0.000085,0.146147802
2019/8/1,10001888,2.95,0.0485,268193,2019-08-28T00:00:00Z,0.073770492,2.935,0.02030313,0.015,-0.008446,0.000071,0.000084,0.145451708
2019/8/2,10001888,2.95,0.0303,249151,2019-08-28T00:00:00Z,0.071038251,2.89,0.02030313,0.015,-0.015332,0.000235,0.000093,0.15310513
